SKU,UPC,Title,Primary Supplier,Brand,Warehouse,Location,Quantity,Last Known Location
"47-6021051","680196539029","Vizio E32-D1 D32F-E1 D32X-D1 T-Con Board (HV320FHB-N00) 47-6021051","Unknown","Vizio","3130","C2-3-4-2","21","V3-7-6-1"
"47-6021051","680196539029","Vizio E32-D1 D32F-E1 D32X-D1 T-Con Board (HV320FHB-N00) 47-6021051","Unknown","Vizio","3130","C2-3-7-6","3","V3-7-6-1"
"47-6021051","680196539029","Vizio E32-D1 D32F-E1 D32X-D1 T-Con Board (HV320FHB-N00) 47-6021051","Unknown","Vizio","3130","C2-6-8-4","14","V3-7-6-1"
"47-6021051","680196539029","Vizio E32-D1 D32F-E1 D32X-D1 T-Con Board (HV320FHB-N00) 47-6021051","Unknown","Vizio","3130","C2-7-8-8","20","V3-7-6-1"
"BN96-13069A","680196537155","Samsung PN42C430A1DXZA Y-Main Board (LJ92-01737A) BN96-13069A","Unknown","Samsung","CHOP1","Y3-1-2-2","1","Y3-1-2-2"
"BN94-12894A","680196567411","Samsung QN65Q9FNAFXZA Main Board (CY-TN065FLLV1H, BN97-14060E) BN94-12894A","Unknown","Samsung","CHOP1","X4-7-5-3","1","A1-4-5-3"
"BN94-12894A","680196567411","Samsung QN65Q9FNAFXZA Main Board (CY-TN065FLLV1H, BN97-14060E) BN94-12894A","Unknown","Samsung","3130","A1-4-2-2","1","A1-4-5-3"
"BN94-12894A","680196567411","Samsung QN65Q9FNAFXZA Main Board (CY-TN065FLLV1H, BN97-14060E) BN94-12894A","Unknown","Samsung","3130","A1-4-5-2","5","A1-4-5-3"
"BN94-12894A","680196567411","Samsung QN65Q9FNAFXZA Main Board (CY-TN065FLLV1H, BN97-14060E) BN94-12894A","Unknown","Samsung","3130","A1-4-5-3","5","A1-4-5-3"
"BN94-12894A","680196567411","Samsung QN65Q9FNAFXZA Main Board (CY-TN065FLLV1H, BN97-14060E) BN94-12894A","Unknown","Samsung","3130","A2-3-3-4","6","A1-4-5-3"
"EAY64289202","680196552028","LG OLED55C6P-U Power Supply Board (LGP55L-16OP) EAY64289202","Unknown","LG","3130","C1-4-1-1","2","D2-8-1-1"
"EAY64289202","680196552028","LG OLED55C6P-U Power Supply Board (LGP55L-16OP) EAY64289202","Unknown","LG","3130","D2-8-1-1","1","D2-8-1-1"
"AK59-00149A-REF","680196548007","Samsung Remote AK59-00149A for BDF5100 & BDF5100/ZA","Unknown","Samsung","3130","I1-2-13","1","I1-2-13"
"V580DK2-PS1-V.2","680196539128","RCA LED58G45RQ T-Con Board (V500DK2-PS1) V580DK2-PS1 - Version 2","Unknown","RCA","3130","C2-5-5-2","4","C2-5-5-2"
"35-D025961","680196549561","Toshiba 42RV535U T-Con Board (V420H1-L13 REV C1, V420H1-C12) 35-D025961","Unknown","Toshiba","3130","C2-8-3-1","1","C2-8-3-1"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","R4-4-2-2","1","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","R4-5-1-4","5","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","R4-6-1-2","4","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","T4-2-1-2","1","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","T4-2-1-3","3","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","T4-3-1-3","2","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","U4-4-1-4","35","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","U4-5-1-1","31","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","U4-5-1-2","31","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","U4-5-1-3","34","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","U4-5-1-4","37","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","U4-6-1-2","35","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","U4-7-1-3","40","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","V3-7-4-4","1","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","W3-2-5-3","1","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","W3-5-3-2","6","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","W3-5-3-3","2","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","W3-5-4-1","1","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","W3-6-3-1","4","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","W3-6-3-3","1","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","W3-6-4-2","4","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","W3-7-3-1","24","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","W3-7-4-2","1","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","W3-7-4-4","9","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","W4-1-1-2","3","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","W4-1-1-4","1","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","W4-3-5-1","1","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","W4-5-5-3","4","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","W4-6-3-3","3","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","W4-7-3-3","36","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","X3-1-4-4","1","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","X3-2-1-2","1","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","X3-3-2-1","35","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","X3-3-2-2","34","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","X3-3-2-3","35","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","X3-3-4-2","4","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","X3-6-2-5","4","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","X3-7-2-1","35","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","CHOP1","X4-6-6-1","2","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","3130","A1-4-5-1","14","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","3130","A1-6-4-1","9","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","3130","A1-6-4-5","20","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","3130","A1-8-3-1","13","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","3130","A1-8-4-1","7","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","3130","A2-1-2-1","10","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","3130","A2-3-5-1","8","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","3130","A2-6-4-4","4","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","3130","B2-4-2-1","1","W3-5-3-2"
"BN44-00932B","680196563215","Samsung UN55NU7300FXZA UN50NU6900BXZA Power Supply BN44-00932B","Unknown","Samsung","3130","D2-3-6-5","2","W3-5-3-2"
"BN96-18153A-NEW-206","680044149110","Samsung Wall Mount Adapters for UN65HU7200F BN96-18153A BN61-07259A","Unknown","Samsung","3130","E2-7-2-1","999","E2-7-2-1"
"KLE-D550WFF-B","680196549615","LG 55LE8500-UA 55LE5400-UC LED Driver (55LE8500-SLAVE) KLE-D550WFF-B","Unknown","LG","3130","C2-6-1-5","2","C2-6-1-5"
"BN44-00823A","680196567138","Samsung LH55OHDPKBC/GO LED Driver (F55AFHC_FDY) BN44-00823A","Unknown","Samsung","3130","A2-2-1-2","1","A2-2-1-2"
"BN94-12106A","680196563666","Samsung LH49PMFPVGA/GO Main Board BN94-12106A","Unknown","Samsung","3130","A1-2-3-3","2","A1-2-3-3"
"EBT64437512","680196567503","LG 49UJ6500-UB BUSTLJR Main Board (EAX67146203) EBT64437512","Unknown","LG","CHOP1","R4-1-2-4","1","R4-1-2-4"
"EBT64437512","680196567503","LG 49UJ6500-UB BUSTLJR Main Board (EAX67146203) EBT64437512","Unknown","LG","3130","C1-4-6-3","8","R4-1-2-4"
"EBT64437512","680196567503","LG 49UJ6500-UB BUSTLJR Main Board (EAX67146203) EBT64437512","Unknown","LG","3130","C2-2-2-4","1","R4-1-2-4"
"EBU63881002","680196567435","LG OLED77G7P-U AUSYLHR Main Board (63881002, EAX67172605) EBU63881002","Unknown","LG","3130","D1-8-6-2","1","D1-8-6-2"
"L15124125","680196534307","Seiki SE43FS Main Board (T430HVN02.1, SY16010) L15124125","Unknown","Seiki","3130","D1-1-3-4","1","D1-1-3-4"
"EBT64616203","680196567589","LG 55UJ6540-UB Main Board (HC550EGG-ABSR1, EAX67146203) EBT64616203","Unknown","LG","3130","C1-6-2-3","5","C2-2-2-4"
"BN94-07313X","680196564458","Samsung HG32ND478GFXZA Main Board BN94-07313X","Unknown","Samsung","3130","A1-1-6-5","1","A1-1-6-5"
"BN94-12708A","680196563604","Samsung QN49Q6FAMFXZA Main Board (BN97-13726A) BN94-12708A","Unknown","Samsung","3130","A1-2-1-2","8","A1-7-4-3"
"BN94-12708A","680196563604","Samsung QN49Q6FAMFXZA Main Board (BN97-13726A) BN94-12708A","Unknown","Samsung","3130","A1-3-2-2","7","A1-7-4-3"
"BN94-12708A","680196563604","Samsung QN49Q6FAMFXZA Main Board (BN97-13726A) BN94-12708A","Unknown","Samsung","3130","A1-7-4-3","3","A1-7-4-3"
"BN94-12708A","680196563604","Samsung QN49Q6FAMFXZA Main Board (BN97-13726A) BN94-12708A","Unknown","Samsung","3130","D2-7-4-4","1","A1-7-4-3"
"IF_A785876A","680196575317","Sharp LED Backlight Strips - (LC-50LE650U) - V580D1-LS1-TLEM7","Unknown","Sharp","CHOP1","V580D1-LS1-TLEM7","1","V580D1-LS1-TLEM7"
"431C8N21L11","682318221379","Toshiba 32L220U Main Board 461C8N21L11 431C8N21L11","Unknown","Toshiba","3130","D1-6-1-1","1","D1-6-1-1"
"RUNTK4910TPZH","680196537445","Sharp LC-60LE830U T-Con Board (KF778) RUNTK4910TPZH","Unknown","Sharp","3130","C1-7-3-3","1","C1-7-3-3"
"75UH8500UD-NEW","680196548175","LG 75UH8500UD Stand W/Screws - New","Unknown","LG","CHOP1","WHP-8-2-2","1","WHP-8-2-2"
"75UH8500UD-NEW","680196548175","LG 75UH8500UD Stand W/Screws - New","Unknown","LG","3130","Q1-1-3-1","1","WHP-8-2-2"
"DUNTK4942TPZZ","680196539913","Element ELEFW701A T-Con Board (RUNTK4942TPZZ) DUNTK4942TPZZ","Unknown","Element","3130","C2-3-3-4","1","C2-3-3-4"
"EBT65139703","680196567466","LG 65SK8000PUA BUSWLJR Main Board (LC650EQH-FLM1, EAX67861603) EBT65139703","Unknown","LG","3130","C1-4-4-2","2","C1-5-2-1"
"EBT65139703","680196567466","LG 65SK8000PUA BUSWLJR Main Board (LC650EQH-FLM1, EAX67861603) EBT65139703","Unknown","LG","3130","C1-4-6-3","5","C1-5-2-1"
"EBT65139703","680196567466","LG 65SK8000PUA BUSWLJR Main Board (LC650EQH-FLM1, EAX67861603) EBT65139703","Unknown","LG","3130","C1-8-2-2","4","C1-5-2-1"
"EBT65139703","680196567466","LG 65SK8000PUA BUSWLJR Main Board (LC650EQH-FLM1, EAX67861603) EBT65139703","Unknown","LG","3130","C2-1-2-3","1","C1-5-2-1"
"EBT65139703","680196567466","LG 65SK8000PUA BUSWLJR Main Board (LC650EQH-FLM1, EAX67861603) EBT65139703","Unknown","LG","3130","E1-1-2-1","3","C1-5-2-1"
"EAY63689207","680196568463","LG 65SE3KD-B Power Supply (LG65RI-15CH3-IT) EAY63689207","Unknown","LG","CHOP1","R4-3-1-3","1","R4-3-1-3"
"EAY63689207","680196568463","LG 65SE3KD-B Power Supply (LG65RI-15CH3-IT) EAY63689207","Unknown","LG","CHOP1","W4-5-4-5","1","R4-3-1-3"
"EAY63689207","680196568463","LG 65SE3KD-B Power Supply (LG65RI-15CH3-IT) EAY63689207","Unknown","LG","3130","C1-3-6-1","2","R4-3-1-3"
"RE46HQ1360","680196555494","RCA SLD55A55RQ Power Supply (RS133S-3T06) RE46HQ1360","Unknown","RCA","3130","D1-4-5-3","1","D1-4-5-3"
"RE46HQ1360","680196555494","RCA SLD55A55RQ Power Supply (RS133S-3T06) RE46HQ1360","Unknown","RCA","3130","D1-6-1-2","2","D1-4-5-3"
"19100210","680196539852","JVC LT-32DM22 / Hitachi L32BD304 FHDBDP3209B T-Con Board - 19100210","Unknown","JVC","3130","C2-4-3-3","3","C2-4-3-3"
"BN94-00005P","680196564403","Samsung UN28H4500AFXZA Main Board BN94-00005P","Unknown","Samsung","3130","D1-8-1-1","1","D1-8-1-1"
"V390DK2-PS1","680196539135","RCA LED50B45RQ T-Con Board (V580DK2-PS1) V390DK2-PS1","Unknown","RCA","3130","C2-5-5-2","1","C2-5-5-2"
"14ST0160A-A01","680196568395","Sony XBR-65X950B LED Driver (14STO160A-A01) 14ST0160A-A01","Unknown","Sony","3130","D2-8-5-5","2","D2-8-5-5"
"BN96-09097A","680196540063","Samsung LN32A450C1DXZA Main Board (BN97-01995T) BN96-09097A","Unknown","Samsung","3130","A2-3-5-2","1","A2-3-5-2"
"DUNTK4942TPZD","680196539920","Element ELEFW701A T-Con Board (RUNTK4942TPZD) DUNTK4942TPZD","Unknown","Element","3130","C2-3-3-4","1","C2-3-3-4"
"75007520","680196537292","Toshiba 52HL167 Power Supply Board (PE0365B) 75007520","Unknown","Toshiba","3130","D1-1-1-1","1","D1-1-1-1"
"N5ZZ00000325-NEW","680196545549","Panasonic TC-L55WT60 3D-Glasses - N5ZZ00000325 - New","Unknown","Panasonic","3130","I1-3-44","1","I1-3-44"
"BN96-44163A","680196540438","Samsung UN55LS003AFXZA IR Sensor / Power Button Board (BN96-44165A) BN96-44163A","Unknown","Samsung","3130","I1-4-6","1","I1-4-6"
"EAY62171201","680196540124","LG 60PV450-UA Power Supply Board (EAX63330001) EAY62171201","Unknown","LG","CHOP1","R4-3-1-3","1","R4-3-1-3"
"EAY62171201","680196540124","LG 60PV450-UA Power Supply Board (EAX63330001) EAY62171201","Unknown","LG","3130","C1-1-3-1","3","R4-3-1-3"
"M65-D0-NEW","680196542418","Vizio M65-D0 & M65-E0 Stand W/Screws - New","Unknown","Vizio","3130","F1-6-1-5","1","F1-6-1-5"
"34.29110.052","680196550796","Sharp LC-55P620U / Hisense 55H6D T-Con Board (ST5461D07-1-C-3) 34.29110.052","Unknown","Sharp","CHOP1","V3-7-5-10","1","C2-5-6-6"
"34.29110.052","680196550796","Sharp LC-55P620U / Hisense 55H6D T-Con Board (ST5461D07-1-C-3) 34.29110.052","Unknown","Sharp","CHOP1","V3-7-5-7","10","C2-5-6-6"
"34.29110.052","680196550796","Sharp LC-55P620U / Hisense 55H6D T-Con Board (ST5461D07-1-C-3) 34.29110.052","Unknown","Sharp","CHOP1","V3-7-5-8","1","C2-5-6-6"
"34.29110.052","680196550796","Sharp LC-55P620U / Hisense 55H6D T-Con Board (ST5461D07-1-C-3) 34.29110.052","Unknown","Sharp","CHOP1","V3-7-6-1","20","C2-5-6-6"
"34.29110.052","680196550796","Sharp LC-55P620U / Hisense 55H6D T-Con Board (ST5461D07-1-C-3) 34.29110.052","Unknown","Sharp","CHOP1","W3-1-3-1","2","C2-5-6-6"
"34.29110.052","680196550796","Sharp LC-55P620U / Hisense 55H6D T-Con Board (ST5461D07-1-C-3) 34.29110.052","Unknown","Sharp","3130","C2-5-6-6","47","C2-5-6-6"
"EBT65173602","680196567572","LG 55UJ6300-UA Main Board (NC550DGG-AFX7, EAX67146203) EBT65173602","Unknown","LG","CHOP1","R4-3-4-5","1","R4-3-4-5"
"EBT65173602","680196567572","LG 55UJ6300-UA Main Board (NC550DGG-AFX7, EAX67146203) EBT65173602","Unknown","LG","3130","A2-6-5-3","1","R4-3-4-5"
"EBT65173602","680196567572","LG 55UJ6300-UA Main Board (NC550DGG-AFX7, EAX67146203) EBT65173602","Unknown","LG","3130","C1-4-1-2","1","R4-3-4-5"
"EBT65173602","680196567572","LG 55UJ6300-UA Main Board (NC550DGG-AFX7, EAX67146203) EBT65173602","Unknown","LG","3130","C1-4-2-3","4","R4-3-4-5"
"EBT65173602","680196567572","LG 55UJ6300-UA Main Board (NC550DGG-AFX7, EAX67146203) EBT65173602","Unknown","LG","3130","C1-4-4-4","2","R4-3-4-5"
"EBT65173602","680196567572","LG 55UJ6300-UA Main Board (NC550DGG-AFX7, EAX67146203) EBT65173602","Unknown","LG","3130","C1-7-2-5","1","R4-3-4-5"
"EBT65173602","680196567572","LG 55UJ6300-UA Main Board (NC550DGG-AFX7, EAX67146203) EBT65173602","Unknown","LG","3130","C1-8-6-3","4","R4-3-4-5"
"EBT65173602","680196567572","LG 55UJ6300-UA Main Board (NC550DGG-AFX7, EAX67146203) EBT65173602","Unknown","LG","3130","C2-1-2-1","1","R4-3-4-5"
"6871L-4450D","680196539036","Sony XBR-75X850D T-Con Board (6870C-0616B) 6871L-4450D / 6871L-4450B","Unknown","Sharp","3130","D2-8-4-4","1","D2-8-4-4"
"19.21113.001","680196549004","Vizio E401I-A2 LED Driver (V353-001, 4H.V3536.001/B) 19.21113.001","Unknown","Vizio","3130","C2-6-1-5","1","C2-6-1-5"
"3650-0042-0150","680196554190","Vizio E500I-A0 Main Board (3650-0042-0395) 3650-0042-0150","Unknown","Vizio","CHOP1","V3-6-3-1","1","V3-6-3-1"
"3650-0042-0150","680196554190","Vizio E500I-A0 Main Board (3650-0042-0395) 3650-0042-0150","Unknown","Vizio","3130","B1-4-2-2","2","V3-6-3-1"
"3650-0042-0150","680196554190","Vizio E500I-A0 Main Board (3650-0042-0395) 3650-0042-0150","Unknown","Vizio","3130","B2-1-2-3","1","V3-6-3-1"
"3650-0042-0150","680196554190","Vizio E500I-A0 Main Board (3650-0042-0395) 3650-0042-0150","Unknown","Vizio","3130","B2-2-1-5","2","V3-6-3-1"
"3650-0042-0150","680196554190","Vizio E500I-A0 Main Board (3650-0042-0395) 3650-0042-0150","Unknown","Vizio","3130","B2-3-2-2","1","V3-6-3-1"
"3650-0042-0150","680196554190","Vizio E500I-A0 Main Board (3650-0042-0395) 3650-0042-0150","Unknown","Vizio","3130","D2-6-2-4","2","V3-6-3-1"
"EBT65159803","680196565691","LG OLED55C8P-UA BUSWLJR Main Board (LE550AQD-ELA3, EAX67685603) EBT65159803","Unknown","LG","CHOP1","R4-3-2-1","4","R4-3-2-1"
"EBT65159803","680196565691","LG OLED55C8P-UA BUSWLJR Main Board (LE550AQD-ELA3, EAX67685603) EBT65159803","Unknown","LG","CHOP1","V4-2-2-4","2","R4-3-2-1"
"EBT65159803","680196565691","LG OLED55C8P-UA BUSWLJR Main Board (LE550AQD-ELA3, EAX67685603) EBT65159803","Unknown","LG","CHOP1","X4-7-2-4","3","R4-3-2-1"
"EBT65159803","680196565691","LG OLED55C8P-UA BUSWLJR Main Board (LE550AQD-ELA3, EAX67685603) EBT65159803","Unknown","LG","3130","C1-2-6-4","12","R4-3-2-1"
"EBT65159803","680196565691","LG OLED55C8P-UA BUSWLJR Main Board (LE550AQD-ELA3, EAX67685603) EBT65159803","Unknown","LG","3130","C1-5-4-4","4","R4-3-2-1"
"EBT65159803","680196565691","LG OLED55C8P-UA BUSWLJR Main Board (LE550AQD-ELA3, EAX67685603) EBT65159803","Unknown","LG","3130","C1-6-3-4","1","R4-3-2-1"
"EBT65159803","680196565691","LG OLED55C8P-UA BUSWLJR Main Board (LE550AQD-ELA3, EAX67685603) EBT65159803","Unknown","LG","3130","C1-7-5-5","1","R4-3-2-1"
"EBT65159803","680196565691","LG OLED55C8P-UA BUSWLJR Main Board (LE550AQD-ELA3, EAX67685603) EBT65159803","Unknown","LG","3130","D2-5-4-5","1","R4-3-2-1"
"EBT65159803","680196565691","LG OLED55C8P-UA BUSWLJR Main Board (LE550AQD-ELA3, EAX67685603) EBT65159803","Unknown","LG","3130","E1-1-2-1","1","R4-3-2-1"
"3E-D088563","680196537995","Toshiba 58L1350U 58L4300U T-Con Board (V420HK1-CS5) 3E-D088563","Unknown","Toshiba","3130","C2-4-2-1","1","C2-4-2-1"
"6917L-0082B","680196538299","Panasonic TC-L42ET5 LED Driver (PCLF-D102B) 6917L-0082B","Unknown","Panasonic","3130","D2-4-1-1","4","D2-4-1-1"
"A-2103-925-C","682318259891","Sony KDL-40W650D KDL-48W650D BBA Main Board A-2103-925-C","Unknown","Sony","CHOP1","V3-2-3-5","2","D2-8-4-4"
"A-2103-925-C","682318259891","Sony KDL-40W650D KDL-48W650D BBA Main Board A-2103-925-C","Unknown","Sony","CHOP1","V3-5-4-5","2","D2-8-4-4"
"A-2103-925-C","682318259891","Sony KDL-40W650D KDL-48W650D BBA Main Board A-2103-925-C","Unknown","Sony","CHOP1","X3-2-3-2","4","D2-8-4-4"
"A-2103-925-C","682318259891","Sony KDL-40W650D KDL-48W650D BBA Main Board A-2103-925-C","Unknown","Sony","3130","D2-8-4-4","3","D2-8-4-4"
"LNTVEY208XXB9","680044150642","Vizio D55U-D1 LED Driver (715G7159-P01-001-004Y) LNTVEY208XXB9","Unknown","Vizio","CHOP1","V3-6-6-2","19","A2-7-4-3"
"LNTVEY208XXB9","680044150642","Vizio D55U-D1 LED Driver (715G7159-P01-001-004Y) LNTVEY208XXB9","Unknown","Vizio","CHOP1","X3-1-5-2","31","A2-7-4-3"
"LNTVEY208XXB9","680044150642","Vizio D55U-D1 LED Driver (715G7159-P01-001-004Y) LNTVEY208XXB9","Unknown","Vizio","CHOP1","X3-4-4-1","47","A2-7-4-3"
"LNTVEY208XXB9","680044150642","Vizio D55U-D1 LED Driver (715G7159-P01-001-004Y) LNTVEY208XXB9","Unknown","Vizio","3130","A2-7-4-3","10","A2-7-4-3"
"COV34565601","680196552127","LG 65UJ6200-UA BUSYLJR Power Supply (L7R021, 168P-L7R021-W0) COV34565601","Unknown","LG","CHOP1","R3-2-3-3","12","R3-2-3-3"
"COV34565601","680196552127","LG 65UJ6200-UA BUSYLJR Power Supply (L7R021, 168P-L7R021-W0) COV34565601","Unknown","LG","CHOP1","V3-4-4-2","1","R3-2-3-3"
"COV34565601","680196552127","LG 65UJ6200-UA BUSYLJR Power Supply (L7R021, 168P-L7R021-W0) COV34565601","Unknown","LG","CHOP1","W3-2-3-2","1","R3-2-3-3"
"COV34565601","680196552127","LG 65UJ6200-UA BUSYLJR Power Supply (L7R021, 168P-L7R021-W0) COV34565601","Unknown","LG","CHOP1","X4-4-2-2","1","R3-2-3-3"
"COV34565601","680196552127","LG 65UJ6200-UA BUSYLJR Power Supply (L7R021, 168P-L7R021-W0) COV34565601","Unknown","LG","3130","C1-1-6-4","8","R3-2-3-3"
"COV34565601","680196552127","LG 65UJ6200-UA BUSYLJR Power Supply (L7R021, 168P-L7R021-W0) COV34565601","Unknown","LG","3130","C1-4-1-1","8","R3-2-3-3"
"COV34565601","680196552127","LG 65UJ6200-UA BUSYLJR Power Supply (L7R021, 168P-L7R021-W0) COV34565601","Unknown","LG","3130","C1-4-3-5","1","R3-2-3-3"
